LLK;parmB1;parmB2;parmB3;LIT_frg;POM_split;DOC_frg;DOC_lch;parmK1;parmK2;parmK3;parmK4;parmK5;parmK9;parmK10;la_2;la_3;sigma2Litter;sigma2Soil
-1721.598885365006;0.6340565912541312;0.5703799785644049;0.7812759418151501;3.069032210249159E-5;0.8260203114747378;0.5853661792679876;2.151927627878411E-5;0.4200357672959227;0.0011220887777317978;1.3140849255182058E-4;0.8816499425253916;6.145195596083946E-5;1.222508517296583E-5;5.468785518502911E-4;0.04548904370886803;0.02107419548958162;200.67169325715824;614.1849346291253
-1717.8146352169922;0.6616180032362654;0.5603066431894818;0.7886025568121335;3.2244370524862655E-5;0.8273976592396426;0.5914274851084667;2.109741400522314E-5;0.42230282707773886;0.0011163374876879766;1.3247585480615954E-4;0.881402842560105;6.0441696898636177E-5;1.2147972544146865E-5;5.460337230916901E-4;0.04600695969387671;0.021179750699540072;201.7742418450711;613.6675947282753
-1717.4122430046737;0.672617550736063;0.5888715705715726;0.783402605847964;3.220201704713885E-5;0.8247732424724422;0.5749159637716411;7.423077177758617E-5;0.43094121898216364;0.0011088794749613989;1.317186667140392E-4;0.8825968203939466;6.153764644627748E-5;1.215028910480503E-5;5.446349010200512E-4;0.046328013486695754;0.02145268818452577;203.27488911762873;612.3459377602805
-1715.865029452282;0.6604416425477176;0.5994708681291004;0.784217390992882;3.189477591618798E-5;0.8276529931793793;0.5918614480850378;1.0203583274408446E-4;0.4265357269269411;0.0011028489359952566;1.3295706857388966E-4;0.8844912503212927;6.0858305146859304E-5;1.2159155560432228E-5;5.443096855848039E-4;0.04573586424435059;0.021521813172016485;204.50456485955692;614.3941712513167
-1716.7291246436716;0.6979953608211635;0.5803928171041046;0.7898421621024863;3.41351690566343E-5;0.8266329164865049;0.5693793519542946;1.5015557607373566E-4;0.4163770360761341;0.001114998418135641;1.3217532683745733E-4;0.8837943762944456;6.121758397904459E-5;1.2048204045682893E-5;5.437856636513505E-4;0.04514336531537844;0.02151202338415769;204.02570052381776;614.3640099557622
-1718.4201111809668;0.6808792644540589;0.5225661484009495;0.7832082617454521;3.523384383293903E-5;0.8273170859151661;0.5719534253455284;1.2195531881116851E-4;0.41606084629569157;0.001105711033576622;1.3075685348620637E-4;0.8810692842742838;6.052882465906E-5;1.2099249719193261E-5;5.429681007166132E-4;0.044634866921419575;0.021473058157084467;205.00073565457063;614.7613326053163
-1716.494167697377;0.6999304274748529;0.5791951221703417;0.7778506634970527;3.241220722272298E-5;0.8253433813575025;0.5915267257211796;9.525078614569067E-5;0.41959304186504115;0.0011186058786079598;1.3161225485981308E-4;0.879794786545424;6.02719119668259E-5;1.20701618984809E-5;5.438255150993221E-4;0.044989493605124255;0.02132623673073731;206.10385601724423;614.6739366039801
-1715.972793541948;0.6701777270688557;0.5880184495464599;0.7881600642649921;3.212327930696963E-5;0.8273419127391168;0.588889398280846;1.6072263606539886E-4;0.42210319227350185;0.0011084748079506386;1.3217019071018837E-4;0.8811514721938288;6.042511902324881E-5;1.2046513559153223E-5;5.43973192742842E-4;0.04498391330562301;0.02145580890455809;204.57014418558327;615.4576663565365
-1719.1908162519321;0.6562952630923984;0.5991456119800772;0.7725747307845304;3.733995991736079E-5;0.8290095766586355;0.6137853595744923;2.482565777375078E-4;0.41994347017908246;0.0011164601333945845;1.318608251768657E-4;0.8821703743950673;6.097121850000101E-5;1.200764070058981E-5;5.42437130019282E-4;0.044926189947681765;0.021477375148068592;204.49010318882202;614.0645328514087
-1716.0338863233858;0.67920037909514;0.5877975731573042;0.7813878460958318;3.474284203961594E-5;0.8261000360012816;0.5978236124990601;2.603847639443414E-4;0.4078903779630522;0.0011036006342660817;1.3188642123799038E-4;0.8853493651928004;6.04630552495544E-5;1.2059490180126347E-5;5.430517273446733E-4;0.044409505529110625;0.02134790577345675;204.5423669112856;612.7778702709182
-1718.2174267112648;0.6994450380443935;0.5804416641848593;0.7716013230841078;3.470249979707526E-5;0.8226424359474325;0.6274307516795706;3.4201272893510666E-4;0.4153647937339319;0.001113781483819059;1.3207468693735984E-4;0.8840334284241149;6.074719958281614E-5;1.197174773120188E-5;5.435027849763253E-4;0.04475591515396693;0.021365949171228006;202.93598627612286;612.7665722664781
-1717.1171021218543;0.6981494623294515;0.5825519650558485;0.7859306297568739;3.7783783719427884E-5;0.8249886497253351;0.603683371180691;3.3201459778824176E-4;0.4166368409138631;0.0011139760157780892;1.3241962259846773E-4;0.8846561710980625;6.04276775467889E-5;1.1883024920336254E-5;5.427705034746093E-4;0.04467648742052921;0.021557400990059393;200.86139938737725;611.8286434095976
-1719.600788755975;0.6959776093074299;0.5982214582835306;0.7571503792124156;3.638125760154129E-5;0.8202139770260329;0.623417046718334;3.5020397282818806E-4;0.41043236474625805;0.0011188253044110796;1.3154916148484016E-4;0.8872757468484723;6.093860071278452E-5;1.1872761084816618E-5;5.425234279870414E-4;0.04474386116020224;0.021617292210544314;201.89248208336602;611.2898362154652
-1722.3278858316587;0.6867808657185174;0.5911976018800763;0.7284018654437885;3.2867470079705985E-5;0.8209059506177003;0.623844074703756;3.816430231734374E-4;0.4055775540979811;0.001121959862486102;1.3026054868584786E-4;0.8858076656255368;6.0366979244671E-5;1.1921980515581073E-5;5.431111540436156E-4;0.045123158111138845;0.021775760923161813;201.15873284514882;610.9310155929878
-1717.8495132664427;0.6879710627299885;0.5674019775532043;0.7816756335936969;3.0727643267978346E-5;0.8162990832706687;0.6059103070253798;4.0986558618507594E-4;0.40341591964414103;0.001102159725955752;1.3064965519341625E-4;0.8837434140881042;6.037423705316728E-5;1.1865533614479191E-5;5.444547688767637E-4;0.04571374802306411;0.021912006221160022;201.7685008086579;611.1273678576613
-1718.4078808299003;0.6925570003926562;0.5752579675492602;0.7676249954514703;3.504865955462235E-5;0.8141097186175794;0.6011398339350655;3.277932868560398E-4;0.40683203060048034;0.0011146142335601596;1.2748825397209993E-4;0.882875060083446;6.008166006026164E-5;1.1812026185942447E-5;5.440141768928926E-4;0.04555262984252819;0.021765894044348838;201.32674570780418;611.3175361529396
-1721.0233597062984;0.663531055977891;0.5946256449901507;0.7557085919131084;3.166435005226498E-5;0.8148143097460876;0.5927826702507223;3.186783712511594E-4;0.4061657522873852;0.001118958288032926;1.256886247624148E-4;0.8825790625791853;6.052612956708214E-5;1.174757392841176E-5;5.451282645190073E-4;0.04597967554380669;0.021670034782392177;201.85039444422853;610.1801958646537
-1719.0101773895117;0.6488845622764237;0.5766513600890671;0.7852905701500336;3.36925292330189E-5;0.818596183775346;0.6014640908286253;3.4089814173723524E-4;0.4067887072272027;0.001112130436439514;1.2523884058561843E-4;0.8813608148182118;6.035431163665781E-5;1.1750863477163754E-5;5.449693315929494E-4;0.04573432881914113;0.02163972001819423;200.45695534672842;610.4915304245609
-1718.191837819903;0.6717411483392797;0.5873804483872801;0.7713563100848579;3.1863850766822086E-5;0.8127186806786625;0.5900072183764449;3.312244143130184E-4;0.40343832360435766;0.0011067874430704797;1.2551152367443793E-4;0.8782300133487403;6.0305548623823325E-5;1.1766230480958438E-5;5.457526161434465E-4;0.045926102985090894;0.021716576110845973;200.3361569144463;610.5417497693729
-1719.670179439838;0.6616641099440449;0.5907973085393463;0.7839421783678376;3.9247346188568215E-5;0.8147586945416629;0.5856778978043173;3.1578185795929785E-4;0.40596909818900767;0.001101923166173663;1.2522900266594342E-4;0.8778163893645783;6.224755958892011E-5;1.1795316278855985E-5;5.462596809804223E-4;0.04578962277648444;0.021629943612381894;200.24965959540506;611.4725375080246
-1718.869031970389;0.6952621127100178;0.5634873536957723;0.787137267298207;3.8215724418554005E-5;0.8158440919189109;0.5947249889701409;3.9226262563477504E-4;0.4045026454114777;0.0011014695164277837;1.2445174126959134E-4;0.8746309696449466;6.183552922581971E-5;1.179395432650903E-5;5.470692853827522E-4;0.04657207680873207;0.02185974429177693;198.64506655126246;611.3723073709779
-1719.2121040281347;0.6978966681579086;0.5905506895683102;0.7849337206247023;3.3124238393964606E-5;0.8098189749246327;0.5810083076354241;3.917812802707778E-4;0.4030534457547428;0.0011117112579577182;1.234844231227193E-4;0.8759321634488779;6.211041201283855E-5;1.1828779039162E-5;5.468390827390835E-4;0.0461685017085125;0.02196434812242589;200.37191634185655;612.33828903677
-1720.2849283639205;0.6999481622454127;0.5888418183923768;0.775779344047223;3.122913526219632E-5;0.8145592527047677;0.56902770170803;3.23160647902901E-4;0.40915054985629457;0.0011194147902687838;1.2492389862783673E-4;0.8779692729968495;6.196483974321417E-5;1.1872582428940603E-5;5.482062252076331E-4;0.04542057982430093;0.021966046768483155;201.21047460316225;612.9414108836477
-1719.0121053952116;0.6811400919242228;0.585572035808185;0.7735171981859327;4.0687031713410894E-5;0.8221924442179682;0.571269937277588;3.3398661771510095E-4;0.40657658119256307;0.0011031306302660543;1.2618328704763513E-4;0.8787966720810462;6.143056382389306E-5;1.1817937518421278E-5;5.483740154285258E-4;0.04535645352441512;0.02191092886143332;202.38943958647212;613.1876078349219
-1723.031022671818;0.6400587324793385;0.5882114008580495;0.7770867212811003;3.3187581783717114E-5;0.8169957351503422;0.5720945184900721;3.7228076563072576E-4;0.40542169718679255;0.0011394471487868746;1.2707771784937387E-4;0.8806759460241412;6.047707331546459E-5;1.1729595799039893E-5;5.485457779817932E-4;0.045880366212885486;0.02182576317522811;203.60045588237978;612.9035454794788
-1718.4036544351416;0.6639993257675547;0.581518826777012;0.7889497296605883;3.1351773964881535E-5;0.8199339651490428;0.5859455490606761;3.633994282630652E-4;0.3972217419150137;0.0011085489118463202;1.2814026420072545E-4;0.8783542020484195;6.0798293534212056E-5;1.1715820736047865E-5;5.489996431678414E-4;0.0460232423305748;0.021877181484364863;202.5550554272219;612.6720242586132
-1720.7877136870338;0.6999876659448323;0.5531929970770088;0.7645051275423015;3.9404322960175426E-5;0.8236391750457304;0.559686875927666;3.283209683106508E-4;0.38766916704719306;0.001113865397417129;1.302713160243945E-4;0.8810574596571278;6.116003739943312E-5;1.1678193427122185E-5;5.485553064931153E-4;0.04599333983773772;0.021881521405510668;199.93872679548724;612.9305707112992
-1724.513126280315;0.6881768579071599;0.5963757482319225;0.7629591699576368;3.1666362581305445E-5;0.8257485116924194;0.5866152087136912;3.139590200801904E-4;0.38398928508294994;0.0011535328026049925;1.301622022623699E-4;0.883585754760939;6.176653472572428E-5;1.1671816216158315E-5;5.488870483235333E-4;0.04606515258967975;0.02189584320035168;201.4908190937682;612.9081018983413
-1722.4029411440645;0.6691694178242958;0.570361703745788;0.7864575592379836;3.5750704773103824E-5;0.8262678946233212;0.5876073098585223;4.09003430737545E-4;0.3783029898994878;0.0011307652217843983;1.3078543801133672E-4;0.8843985907008209;6.170171342443746E-5;1.174197906578404E-5;5.462580608199601E-4;0.04657242385502636;0.021994073901411594;203.04168973282358;613.1095961374311
-1719.7584880129798;0.6619017481671222;0.5924860666975672;0.7499673053724023;3.451574882797844E-5;0.8223771675345242;0.5722459114586022;4.3846129605342924E-4;0.37468096514146143;0.0011009835947898697;1.3008534007083274E-4;0.8874112243384921;6.075421516302937E-5;1.1721115679437973E-5;5.459657239324658E-4;0.04614826235809733;0.021902632767372837;203.4829274342129;613.18961952415
-1724.0141788306166;0.6509531745905095;0.592001996586603;0.7796552025532317;4.666809544502176E-5;0.8266940466464786;0.5740124946983736;4.41554625739092E-4;0.3806915331127163;0.0011257320689966295;1.295832728008189E-4;0.8889337350835632;6.0645833344928965E-5;1.1839915044047625E-5;5.462039186316645E-4;0.04569912384740304;0.02173737149135892;206.5126893183528;612.909281982646
-1724.6151316440264;0.6629324715143435;0.556536395866883;0.7755529994467041;4.844892046171199E-5;0.8215816336239004;0.5881668739894366;4.2152572455741825E-4;0.38296156176224916;0.0011052504581020614;1.284249293629433E-4;0.8916197687237524;6.183691256705969E-5;1.177499851253372E-5;5.45769621912585E-4;0.045577829360692004;0.02174603749017515;205.96440896355793;613.48713289053
-1722.533326232798;0.6502768165810133;0.5577133866803852;0.7826630059587351;3.9294983380258626E-5;0.8188999414877751;0.61263822197064;4.132749797638066E-4;0.38979283631105877;0.0011086286028133346;1.2874835623825662E-4;0.8912500179120592;6.209283762246236E-5;1.1727266543825827E-5;5.453589140910637E-4;0.046236354674537725;0.021552098061300602;205.81365862797063;612.2984623249988
-1723.491163262214;0.6620636195704792;0.4993593779895082;0.7787410834942554;3.967219120751232E-5;0.8254370084771102;0.5974585823919791;4.347486227328417E-4;0.3945373260529235;0.0011130295939415983;1.2926518310629972E-4;0.8881280803492398;6.0676707122305236E-5;1.1720175354680735E-5;5.442403949530314E-4;0.04574246230631348;0.021323173806609953;206.98425693283312;612.5392200621793
-1719.7423794104539;0.6944722551182179;0.5959269861893436;0.7845260486839662;4.541869009855696E-5;0.8285556994092237;0.598357234726832;5.045591700302361E-4;0.39055747235760785;0.0011049729819208429;1.2717350171006147E-4;0.8868223326289193;6.107534083422526E-5;1.170822395882373E-5;5.454620677649743E-4;0.045453275084013846;0.021498569470388897;205.45894287638671;611.0463689167709
-1720.6245331166824;0.6918911366272734;0.5684405122612666;0.7747117839434781;4.4595825740362144E-5;0.8292675223454368;0.6059008177070443;5.652613295462803E-4;0.3925383195366065;0.0011049007216317448;1.275938942461685E-4;0.8905411615073349;6.083258165185696E-5;1.1786998029117424E-5;5.463697584848383E-4;0.04553904124481372;0.021777815910292903;206.6463866854698;610.4511776878147
-1720.672606047993;0.6789744912052504;0.5949726311194046;0.749980341610696;4.3547680324051504E-5;0.8289981456685674;0.6061303384635192;4.7936486547056075E-4;0.4037546423617259;0.0011102218831466782;1.2733940339982862E-4;0.8933355233459122;6.018013654466098E-5;1.1726086456712523E-5;5.479285541666108E-4;0.045882816871940776;0.021598801792999257;207.04011865435007;609.9901387826408
-1721.943291000972;0.666640667748534;0.517847614238022;0.7753076272730812;3.950911468399963E-5;0.8285033037026155;0.6022413413921139;4.400247807407466E-4;0.4052962714811562;0.0011034425347105233;1.2833316524234447E-4;0.8965966665358308;6.110381493214104E-5;1.1788101841950268E-5;5.481614882178289E-4;0.04472300659269984;0.021605522519225963;207.42113914283235;609.8642752481345
-1718.6066178893518;0.6285690547385112;0.5945158411930935;0.7891105480026589;3.0492651614346637E-5;0.8159063925143669;0.610800857754644;4.4359801631380726E-4;0.40711350204750946;0.0011010192651687634;1.2954711889459915E-4;0.8963292886643742;6.0086748616197855E-5;1.1821723124567295E-5;5.482859832662655E-4;0.044729162976260395;0.02163712488474342;208.32956063573522;609.2805390457075
-1723.7143019941025;0.6830796465287123;0.5766105319038786;0.7629890265112904;3.2961241007790586E-5;0.8197409073869066;0.6176173811063848;4.5692440601093255E-4;0.39450716098371663;0.0011426613821165859;1.2918308367283906E-4;0.8945163357800178;6.0580632036703355E-5;1.1795417890065338E-5;5.476349203495494E-4;0.04405920749993655;0.021641978585351322;207.72169991717536;608.1444656931677
-1717.5407988601685;0.6986162490717683;0.5949680145762976;0.7809096660744473;2.8213801997668003E-5;0.8110032333444647;0.6356592035087354;5.028629719578016E-4;0.40602085291737716;0.0011010299719383663;1.286752988564327E-4;0.8887755312803719;6.031647829761896E-5;1.175364218555123E-5;5.489070327832353E-4;0.04409146953295843;0.021576356476820317;208.64601243741208;607.7004193359525
-1722.127732706646;0.6424549149419866;0.5993530797799206;0.766156736306283;3.381441200575998E-5;0.8125594664798778;0.6272123069378422;5.058745788460592E-4;0.40932953333187583;0.0011005726876787893;1.2944694752487886E-4;0.8870154984458035;6.2089996414875E-5;1.177405100728442E-5;5.479547074164738E-4;0.04435893982106859;0.021414853421814834;208.55925057353602;608.6520648173754
-1726.7943174869258;0.6954919926300971;0.5539409156816514;0.7218977630136298;3.9530180754437286E-5;0.8075471842532356;0.6149065707515071;6.127925306694445E-4;0.4020276872570498;0.0011113115936112882;1.2920566476937423E-4;0.886319182202465;6.196591344865827E-5;1.169918817248545E-5;5.480498653250654E-4;0.044042979232749066;0.021462913965976178;210.40992108377654;608.7949437842757
-1725.1255725072506;0.6692732615827324;0.5940295131996323;0.7715180238256955;4.26396726942076E-5;0.8080262481444239;0.6082663105800223;6.467667921475169E-4;0.40590972754541366;0.0011146047474260375;1.290577800843417E-4;0.8853784584526587;6.31750799538212E-5;1.1607403913854375E-5;5.490948745597028E-4;0.04390262738957396;0.021346037226030262;209.40768259609678;608.3842710013055
-1725.5421381273932;0.6733176603466998;0.5893033221971786;0.7783120185315142;3.356670996367738E-5;0.8053714105209147;0.5975427026578882;6.987453964349481E-4;0.4135456554546684;0.0011177780333653177;1.2913262487037263E-4;0.8885343588633495;6.344810827635021E-5;1.1573035636398821E-5;5.492040755207393E-4;0.04379866759982753;0.02133784581239237;207.2920519233116;608.7099395966204
-1723.2463962010563;0.6904827110579145;0.5817224178167151;0.777146344977687;3.2007788053536225E-5;0.8051734141861643;0.5941616493993247;7.830065477899201E-4;0.41271924053591974;0.0011209073982649872;1.2838041547641538E-4;0.8895798896511404;6.143754258483222E-5;1.1593265303933405E-5;5.503483410448672E-4;0.043924983946423045;0.02125445550653914;210.95021186069445;608.7320709910631
-1723.2757414058449;0.684703400804287;0.5583921674887959;0.7728799309248966;4.3809322506445066E-5;0.8090524976545244;0.6323247510088348;8.256347786369035E-4;0.4133222792212005;0.001108830955834834;1.2847794794738617E-4;0.8905566856941936;6.096293945086768E-5;1.160013894562999E-5;5.515394445233689E-4;0.0446105346395286;0.02101084996306773;211.6175811682003;607.6963326762987
-1725.0603014904993;0.628577005500831;0.5831311622281904;0.7743238265279981;4.389326032364451E-5;0.8092365170561673;0.6067160870826636;8.454735858008669E-4;0.41477742489830804;0.0011138890118856401;1.2704788266749823E-4;0.8909042462332032;6.0937557314808116E-5;1.1668902460282623E-5;5.53140864369399E-4;0.044054334465954394;0.021023047360647338;210.54552156835234;608.6426698373185
-1724.7893165388405;0.6368814417811901;0.5867663779028995;0.7511593397353985;3.752502197788039E-5;0.8102029221384064;0.604401300039761;8.389043054222024E-4;0.4099771027269616;0.00110397851071899;1.275532841933167E-4;0.8891687226654564;6.134518654496161E-5;1.1641633986145162E-5;5.542823726086318E-4;0.04455882087198763;0.02088477450497579;207.17773768163391;607.5714105010329
-1722.0356330641007;0.6874429707506127;0.5975946996668613;0.7825133292413021;4.055347515823393E-5;0.8065144937201494;0.6025298315160565;8.609246793581112E-4;0.40835771557788464;0.0011207077998577812;1.2723298587263675E-4;0.8897366621974253;6.11078095737732E-5;1.1584193898147282E-5;5.547634273404747E-4;0.04486838420714489;0.02084777844309352;207.9879588866301;608.0190954146537
-1722.302376204312;0.6812722249893821;0.533747324236852;0.7863270046863913;3.437289531333017E-5;0.8116587652395862;0.6464646519777627;8.968665674352857E-4;0.40062837950929986;0.0011111049410459988;1.2537815278022783E-4;0.8876608238254078;6.016755876103163E-5;1.1553253359788886E-5;5.536586946104153E-4;0.04547788448066246;0.02076531219567368;207.65514562377075;607.0272001057979
-1722.1035254479248;0.6756266122336092;0.5708998425376018;0.7774891213886822;4.0255219851831124E-5;0.8082397169350132;0.6653031042183046;9.589201026643994E-4;0.3971513427864172;0.0011142388358283597;1.2609360422801406E-4;0.8871675073070037;6.015982801016135E-5;1.1498473411911234E-5;5.540616292844249E-4;0.04408843062952729;0.021015198490651234;207.78363886814185;607.1024750158082
-1723.2105691219308;0.5987710571119013;0.595651103079431;0.7705051687848207;3.9178761462351726E-5;0.8106398222067849;0.6737860935071763;9.18377376857487E-4;0.4001802840789135;0.0011055177999623924;1.2660430425192614E-4;0.8867931968772585;6.012565504252303E-5;1.1395729965325233E-5;5.532820515628321E-4;0.04487289030225725;0.02108241112556858;207.33584414458608;607.6338804479566
-1722.718046575913;0.6933515148347849;0.5738379605135483;0.7650042431074969;3.8125863692860854E-5;0.8191375260407292;0.6955599566078466;9.307611006728826E-4;0.40409269649318486;0.0011053013246260519;1.257625431654761E-4;0.891700079780165;6.19402906336138E-5;1.135224568158053E-5;5.52645130241905E-4;0.045336619837864404;0.021018336893305515;206.9622918556746;608.0583949182213
-1719.4791568815167;0.6972186123572054;0.5564451912077681;0.7748855901568008;3.413050389322856E-5;0.8212902069466156;0.7016948690049152;8.976322776739973E-4;0.4122618013418113;0.001100098215490877;1.24092708391204E-4;0.8914868685177401;6.0211592168434944E-5;1.1245120954098515E-5;5.520345626852809E-4;0.04565338158949549;0.020974968355844874;206.93209976754244;609.5228786138746
-1719.4266458486368;0.6780876158383806;0.5984387958300841;0.783724121783319;3.2070524337689705E-5;0.8238708646127824;0.6881847939755344;8.524159324340585E-4;0.41241261145203234;0.001117741996772125;1.225522876924956E-4;0.8889866098649867;6.017316282099918E-5;1.1198655515490323E-5;5.514767793002304E-4;0.04516624844953883;0.020857513517804235;206.24488949367006;609.5724502888227
-1730.848660627573;0.6706877326500473;0.5572074056928115;0.7863784601494955;3.978876342270404E-5;0.8253991952012978;0.7148372593383517;8.718167643204073E-4;0.4146865938738833;0.0011777856039633361;1.2190028315315882E-4;0.89042477237141;6.115774551453899E-5;1.1208727465200248E-5;5.521055751362717E-4;0.04485459012020623;0.020861132519347382;206.06543766690433;609.6601408178071
-1721.0235852630904;0.642316205230415;0.5891099135751684;0.7864098693285381;4.46277762340503E-5;0.8290646747159264;0.7289065246135338;7.910203888026211E-4;0.41461511824872244;0.0011039600830613221;1.232456510136065E-4;0.8889176713445974;6.043595470293533E-5;1.1347186685643554E-5;5.550784819623463E-4;0.0447611248408111;0.020693243122215745;209.52684975647574;609.7807803094645
-1722.8980793393835;0.6666143447771832;0.5544362957278715;0.7865499428414667;3.2448840969858914E-5;0.8243378326429638;0.7231940797358399;7.174735085223031E-4;0.41491142797863373;0.0011118019029012684;1.225007590152069E-4;0.8891438397674956;6.141937038932841E-5;1.137273942968366E-5;5.557094952368171E-4;0.045402262324741635;0.02061842281627881;209.54047477056488;610.7416734169358
-1719.433515747241;0.6794062927017955;0.5891993590356073;0.7729215751087875;3.932989804094874E-5;0.8267867207950945;0.7247691167320084;7.89715628139898E-4;0.41694118057774443;0.0011069367454605583;1.223859203179052E-4;0.8876527378047988;6.040282169450043E-5;1.1451825971527208E-5;5.554750520433564E-4;0.045641781672049325;0.020336273278076945;209.90985391685723;611.3988721250855
-1720.1968747387784;0.6564285460854136;0.5904826664133632;0.77872878225969;3.291098829996432E-5;0.8219266501820445;0.7006025957998088;7.799346685997351E-4;0.4171407951505251;0.001108629173995451;1.2317102192762607E-4;0.8843396816490122;6.021636544511607E-5;1.1396273441497602E-5;5.561078162993397E-4;0.04543876436754751;0.020278802989114948;211.76587096078347;609.5943529906938
-1720.0772365030318;0.6319426168725891;0.5943734733021829;0.7898711494020348;3.317665657981642E-5;0.8230300033358667;0.7078001464189658;7.744468693077726E-4;0.40772401255598745;0.0011075314906384922;1.219664680444731E-4;0.8815735548226553;6.021743548146638E-5;1.152492022606806E-5;5.570363595307134E-4;0.0450019819051675;0.020349463111159774;211.96207521665625;610.3483513230015
-1720.5834529282;0.6773204601814918;0.5544732896474647;0.7754508049001431;3.765820323678482E-5;0.8260025845452849;0.69013059848259;7.718345560093122E-4;0.40856797192119293;0.001103268154152823;1.2339572819104787E-4;0.8801064394356181;6.061570024831403E-5;1.1469720601843417E-5;5.573504072919271E-4;0.045526139356021636;0.020500866896216316;211.64249840194495;611.0339567728748
-1720.2000113061008;0.6871674784957053;0.57109266674629;0.7793760501860035;4.0665699680884544E-5;0.8236479448172065;0.6795166365359379;7.916775053570962E-4;0.40944483937448684;0.0011074040657059164;1.2363007037355186E-4;0.8778685776828608;6.062835733709549E-5;1.1405838379345224E-5;5.576537795754301E-4;0.04553536805433459;0.020353931559642047;208.89768358421077;612.2350475836682
-1722.5120570859542;0.6703535681886443;0.5872911498010658;0.7790722590743001;3.0092969720570335E-5;0.8234734125349954;0.6722344295352093;8.043047131899268E-4;0.40039545989921577;0.0011053159439418328;1.2375435465583352E-4;0.8839586232052952;6.1714313559239E-5;1.1448168546480855E-5;5.566603792845951E-4;0.04432493331682113;0.020432740320310054;209.45236752939672;611.6902422719905
-1722.8130094953597;0.6631349470729123;0.59856827610157;0.7858811959840142;3.3283299857973304E-5;0.8270558220275752;0.6588780816015269;6.902811647306693E-4;0.3886093458399157;0.0011106570921686884;1.2456636329804128E-4;0.887071484274568;6.320918304107642E-5;1.1411256061463243E-5;5.564867374056566E-4;0.04470060805722134;0.020453016333733212;207.70585774054828;611.3051438677212
-1723.6672935734252;0.6788421303974211;0.5692213858940822;0.7873854025326602;3.6581696130873636E-5;0.8299398933267138;0.6441553703921246;7.100001108018089E-4;0.3836974881107638;0.001115082968966549;1.2572044673955175E-4;0.8834066551676195;6.328111810010663E-5;1.1322537102409485E-5;5.547559830366128E-4;0.04453673613505321;0.020324498059872066;207.8391792285977;612.8571936583768
-1723.675234364277;0.6655242046530773;0.550646187792957;0.7790763656062821;3.618857375234425E-5;0.8262775711722198;0.6559463300413337;6.755061501885903E-4;0.3904947435955456;0.0011080455027514587;1.265072285072054E-4;0.8754009299475544;6.237194479678073E-5;1.126094795111714E-5;5.54451578754997E-4;0.04383998117123182;0.020335134555624686;206.74763924306015;612.7069307469568
-1720.1389755976716;0.6815985242374104;0.5861637528180346;0.7791794563708017;3.252763112331154E-5;0.8297547791407615;0.6721879439689844;6.911672765305009E-4;0.39251857401774015;0.0011100963922342465;1.2692187022077521E-4;0.875251549154486;6.13115607900748E-5;1.1296240516009778E-5;5.541578939056731E-4;0.04359506809437208;0.020495846516443813;208.40324319669662;613.0367676851927
-1726.352982351598;0.5831786989040004;0.5714212844576478;0.7824792102539371;4.059830579342295E-5;0.8245928945524288;0.6701168173111914;6.277366535537933E-4;0.3859672012916637;0.0011000633296677335;1.2680830295239422E-4;0.8741417473346559;6.324802514075572E-5;1.1354104255115281E-5;5.53947400937764E-4;0.042822381073094114;0.02027745736976573;208.25790947411616;613.5433156950033
-1720.508766676703;0.6974701841480483;0.5715848008864972;0.7843799671136874;3.321929363112787E-5;0.8202549620131577;0.6809318572354925;6.95199901063997E-4;0.3813643065466523;0.0011067023794420208;1.2573279117792852E-4;0.8696698123424077;6.186160037490188E-5;1.1400371386624884E-5;5.533326901778805E-4;0.04311883125836032;0.020332258590822147;208.5223669412353;613.5253862211421
-1718.767197777585;0.6812802969807332;0.554574465194083;0.7870151068698632;3.527826988017181E-5;0.8228652237706056;0.6892442625104511;6.915250591381524E-4;0.37628222307216347;0.0011009592972930189;1.2498328441384518E-4;0.8710555060287393;6.033563127718924E-5;1.1442287819626497E-5;5.540865876199527E-4;0.04347234897406862;0.020078559831990524;211.27943690431414;612.2777151618238
-1721.1836732889192;0.6677333662984385;0.5676039533178003;0.7793342832997439;3.1311385253308834E-5;0.8178850264458202;0.6750062558882413;6.693620901044182E-4;0.3780992856503748;0.0011049045907893045;1.2501996191551087E-4;0.8709373482404734;6.0636953582533425E-5;1.1465424055919512E-5;5.532545042417476E-4;0.04374539744461035;0.019882058593716216;211.04182045830268;610.7412852769158
-1721.3126230520788;0.6353216572397616;0.5854449424507981;0.7765281396664006;4.118380236941602E-5;0.8174899552860306;0.6504488093661286;6.991598905291954E-4;0.378551993916343;0.0011085440681527282;1.2578787195452202E-4;0.8707340083307578;6.015714217155096E-5;1.1422941441793662E-5;5.52203124692669E-4;0.042957009663027595;0.01974685893155808;210.57769536776465;611.3645420218601
-1720.2114308979844;0.6893670738337165;0.5985798133072603;0.7619789131039193;3.551082743425063E-5;0.8147792309876276;0.6972753318195377;7.488369947429846E-4;0.3752603175669817;0.001100839627916116;1.267969346392041E-4;0.8688131993072667;6.140706115174627E-5;1.1347861015634302E-5;5.526029245665033E-4;0.042683239260115254;0.0198616930816417;212.2583149175904;610.9836142052809
